7;26/06/2022 20:15:39;kafka_kafka_1;" 390.1MiB / 3.842GiB"
7;26/06/2022 20:15:55;kafka_kafka_1;" 391MiB / 3.842GiB"
7;26/06/2022 20:16:12;kafka_kafka_1;" 394MiB / 3.842GiB"
7;26/06/2022 20:16:28;kafka_kafka_1;" 395MiB / 3.842GiB"
7;26/06/2022 20:16:44;kafka_kafka_1;" 395.8MiB / 3.842GiB"
7;26/06/2022 20:16:58;kafka_kafka_1;" 398.1MiB / 3.842GiB"
7;26/06/2022 20:17:08;kafka_kafka_1;" 399.4MiB / 3.842GiB"
8;26/06/2022 20:17:25;kafka_kafka_1;" 362.3MiB / 3.842GiB"
8;26/06/2022 20:17:28;kafka_kafka_1;" 369MiB / 3.842GiB"
8;26/06/2022 20:17:32;kafka_kafka_1;" 369.2MiB / 3.842GiB"
8;26/06/2022 20:17:35;kafka_kafka_1;" 369.6MiB / 3.842GiB"
8;26/06/2022 20:17:39;kafka_kafka_1;" 373.2MiB / 3.842GiB"
8;26/06/2022 20:17:44;kafka_kafka_1;" 397.5MiB / 3.842GiB"
8;26/06/2022 20:17:49;kafka_kafka_1;" 389.1MiB / 3.842GiB"
8;26/06/2022 20:17:58;kafka_kafka_1;" 390.4MiB / 3.842GiB"
8;26/06/2022 20:18:07;kafka_kafka_1;" 390.9MiB / 3.842GiB"
8;26/06/2022 20:18:18;kafka_kafka_1;" 391.3MiB / 3.842GiB"
8;26/06/2022 20:18:30;kafka_kafka_1;" 392.3MiB / 3.842GiB"
8;26/06/2022 20:18:43;kafka_kafka_1;" 396.4MiB / 3.842GiB"
8;26/06/2022 20:18:56;kafka_kafka_1;" 397MiB / 3.842GiB"
8;26/06/2022 20:19:08;kafka_kafka_1;" 397.7MiB / 3.842GiB"
8;26/06/2022 20:19:19;kafka_kafka_1;" 398.2MiB / 3.842GiB"
8;26/06/2022 20:19:30;kafka_kafka_1;" 395.6MiB / 3.842GiB"
8;26/06/2022 20:19:43;kafka_kafka_1;" 398.7MiB / 3.842GiB"
8;26/06/2022 20:19:56;kafka_kafka_1;" 399.2MiB / 3.842GiB"
8;26/06/2022 20:20:12;kafka_kafka_1;" 400.1MiB / 3.842GiB"
8;26/06/2022 20:20:28;kafka_kafka_1;" 401MiB / 3.842GiB"
8;26/06/2022 20:20:45;kafka_kafka_1;" 401.9MiB / 3.842GiB"
8;26/06/2022 20:21:00;kafka_kafka_1;" 402.7MiB / 3.842GiB"
8;26/06/2022 20:21:14;kafka_kafka_1;" 403.2MiB / 3.842GiB"
8;26/06/2022 20:21:25;kafka_kafka_1;" 404.3MiB / 3.842GiB"
9;26/06/2022 20:21:41;kafka_kafka_1;" 359.1MiB / 3.842GiB"
9;26/06/2022 20:21:46;kafka_kafka_1;" 370.9MiB / 3.842GiB"
9;26/06/2022 20:21:48;kafka_kafka_1;" 368.9MiB / 3.842GiB"
9;26/06/2022 20:21:52;kafka_kafka_1;" 365.9MiB / 3.842GiB"
9;26/06/2022 20:21:55;kafka_kafka_1;" 368.2MiB / 3.842GiB"
9;26/06/2022 20:22:00;kafka_kafka_1;" 393.9MiB / 3.842GiB"
9;26/06/2022 20:22:06;kafka_kafka_1;" 384.1MiB / 3.842GiB"
9;26/06/2022 20:22:14;kafka_kafka_1;" 385.2MiB / 3.842GiB"
9;26/06/2022 20:22:24;kafka_kafka_1;" 385.8MiB / 3.842GiB"
9;26/06/2022 20:22:35;kafka_kafka_1;" 386.3MiB / 3.842GiB"
9;26/06/2022 20:22:46;kafka_kafka_1;" 393.8MiB / 3.842GiB"
9;26/06/2022 20:22:59;kafka_kafka_1;" 390.6MiB / 3.842GiB"
9;26/06/2022 20:23:12;kafka_kafka_1;" 389.4MiB / 3.842GiB"
9;26/06/2022 20:23:24;kafka_kafka_1;" 389.9MiB / 3.842GiB"
9;26/06/2022 20:23:35;kafka_kafka_1;" 393.4MiB / 3.842GiB"
9;26/06/2022 20:23:47;kafka_kafka_1;" 396.8MiB / 3.842GiB"
9;26/06/2022 20:23:59;kafka_kafka_1;" 397.4MiB / 3.842GiB"
9;26/06/2022 20:24:12;kafka_kafka_1;" 397.9MiB / 3.842GiB"
9;26/06/2022 20:24:27;kafka_kafka_1;" 437.4MiB / 3.842GiB"
9;26/06/2022 20:24:44;kafka_kafka_1;" 495.3MiB / 3.842GiB"
9;26/06/2022 20:25:00;kafka_kafka_1;" 549.8MiB / 3.842GiB"
9;26/06/2022 20:25:15;kafka_kafka_1;" 572.3MiB / 3.842GiB"
9;26/06/2022 20:25:29;kafka_kafka_1;" 572.8MiB / 3.842GiB"
9;26/06/2022 20:25:39;kafka_kafka_1;" 573.3MiB / 3.842GiB"
10;26/06/2022 20:25:56;kafka_kafka_1;" 357.4MiB / 3.842GiB"
10;26/06/2022 20:26:00;kafka_kafka_1;" 366.5MiB / 3.842GiB"
10;26/06/2022 20:26:04;kafka_kafka_1;" 366.7MiB / 3.842GiB"
10;26/06/2022 20:26:07;kafka_kafka_1;" 367.1MiB / 3.842GiB"
10;26/06/2022 20:26:10;kafka_kafka_1;" 369.6MiB / 3.842GiB"
10;26/06/2022 20:26:15;kafka_kafka_1;" 389.1MiB / 3.842GiB"
10;26/06/2022 20:26:20;kafka_kafka_1;" 385.6MiB / 3.842GiB"
10;26/06/2022 20:26:29;kafka_kafka_1;" 379.6MiB / 3.842GiB"
10;26/06/2022 20:26:38;kafka_kafka_1;" 392.7MiB / 3.842GiB"
10;26/06/2022 20:26:49;kafka_kafka_1;" 380.2MiB / 3.842GiB"
10;26/06/2022 20:27:00;kafka_kafka_1;" 385.3MiB / 3.842GiB"
10;26/06/2022 20:27:13;kafka_kafka_1;" 391.3MiB / 3.842GiB"
10;26/06/2022 20:27:26;kafka_kafka_1;" 386MiB / 3.842GiB"
10;26/06/2022 20:27:38;kafka_kafka_1;" 388.1MiB / 3.842GiB"
10;26/06/2022 20:27:49;kafka_kafka_1;" 388.6MiB / 3.842GiB"
10;26/06/2022 20:28:01;kafka_kafka_1;" 393MiB / 3.842GiB"
10;26/06/2022 20:28:12;kafka_kafka_1;" 390.3MiB / 3.842GiB"
10;26/06/2022 20:28:25;kafka_kafka_1;" 390.9MiB / 3.842GiB"
10;26/06/2022 20:28:41;kafka_kafka_1;" 391.7MiB / 3.842GiB"
10;26/06/2022 20:28:58;kafka_kafka_1;" 392.6MiB / 3.842GiB"
10;26/06/2022 20:29:14;kafka_kafka_1;" 433.9MiB / 3.842GiB"
10;26/06/2022 20:29:28;kafka_kafka_1;" 481.8MiB / 3.842GiB"
10;26/06/2022 20:29:42;kafka_kafka_1;" 525.9MiB / 3.842GiB"
10;26/06/2022 20:29:53;kafka_kafka_1;" 555.7MiB / 3.842GiB"
11;26/06/2022 20:30:08;kafka_kafka_1;" 356MiB / 3.842GiB"
11;26/06/2022 20:30:13;kafka_kafka_1;" 369.5MiB / 3.842GiB"
11;26/06/2022 20:30:16;kafka_kafka_1;" 369.8MiB / 3.842GiB"
11;26/06/2022 20:30:20;kafka_kafka_1;" 370.1MiB / 3.842GiB"
11;26/06/2022 20:30:23;kafka_kafka_1;" 372.9MiB / 3.842GiB"
11;26/06/2022 20:30:28;kafka_kafka_1;" 373.5MiB / 3.842GiB"
11;26/06/2022 20:30:34;kafka_kafka_1;" 374.2MiB / 3.842GiB"
11;26/06/2022 20:30:42;kafka_kafka_1;" 384.7MiB / 3.842GiB"
11;26/06/2022 20:30:52;kafka_kafka_1;" 385.3MiB / 3.842GiB"
11;26/06/2022 20:31:03;kafka_kafka_1;" 385.8MiB / 3.842GiB"
11;26/06/2022 20:31:14;kafka_kafka_1;" 391.8MiB / 3.842GiB"
11;26/06/2022 20:31:27;kafka_kafka_1;" 392.7MiB / 3.842GiB"
11;26/06/2022 20:31:40;kafka_kafka_1;" 388.3MiB / 3.842GiB"
11;26/06/2022 20:31:52;kafka_kafka_1;" 388.7MiB / 3.842GiB"
11;26/06/2022 20:32:03;kafka_kafka_1;" 389.6MiB / 3.842GiB"
11;26/06/2022 20:32:15;kafka_kafka_1;" 391.8MiB / 3.842GiB"
11;26/06/2022 20:32:27;kafka_kafka_1;" 392.4MiB / 3.842GiB"
11;26/06/2022 20:32:40;kafka_kafka_1;" 401.3MiB / 3.842GiB"
11;26/06/2022 20:32:56;kafka_kafka_1;" 392.2MiB / 3.842GiB"
11;26/06/2022 20:33:12;kafka_kafka_1;" 393.1MiB / 3.842GiB"
